identityLineItemId,lineItemUnblendedCost,lineItemUsageStartDate,lineItemUsageEndDate,lineItemLineItemType,lineItemResourceId
kz7denujohg2hrnmfrhze7lxrxcqmpawfhyqfow2hq2off4yqgua,3.893,2023-07-03T01:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-user-fraud-01-002
bwzy7kzx4riwssf43xxxcjiqvjswe5t5fv7oymuqjrbbvidxxq4a,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-002
ufv3p6og3rn7m74lub5x24n7n4ajgggmfkq63phrbikmr6hakppq,16.464,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-users-01-002
gpn5i5y76errajswusrqmdqimj74unsuhzu26otrekcozo7lqz3q,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-001
pkqagdk5ja6ckzw6wsuud6z5jkeqejdlpmm7bdvarejf7vus5e7a,14.415,2023-07-06T00:00:00Z,2023-07-06T15:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-001
nn7fturnuir7hcodkpz5bp4js2a5ewi27iveyvzbbytpbmnipana,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-002
w4oudmkw5xz4xrztfqxnpfuu57brzd5caj2r3pkwzsrlyxe4ltrq,2.46,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-restaurants-01-001
uw7nucnae6etgbpbhxbwbyi4xoucojko4mbrozb7jffhhvj57kra,5.784,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-01-002
fslclncdlslv2b647k37quosa2yogmgl3qq23ypws4sldousyfla,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-03-002
bvpbhwraiqwbgdjabrdwmklsi6vj65fovrbobyrww5x74ppnxmma,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-04-001
r6d5sedfybxneiwcjgwx7rbryxwxs5hotgild2x273wgtzqxctka,21.984,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-12-002
xe664andwbjlkasvbksaau7qc27szks26uyrps4pffpkex4gf34a,5.784,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-03-001
5gksv5s4dlgnl4cc47ot2p6ijqnivkfj4t3d4pa7nortvzzptqma,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-002
6upaxfg5hv5iqiyfdiigswfflbm3u5oakyds4gyujt2qxsqpd6pa,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-06-002
d6pi5vwnjkhkv4bq3rot33g3bq4i4oapbpz5lpepifjedkl5qy6a,8.112,2023-07-06T00:00:00Z,2023-07-06T16:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-03-001
lqhptpcjleqxzsqq3p3bvugt6k4kjn4dvffpxib4drpflby26ooa,5.784,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-03-002
kvmh4klxpsiztpkfi7jftujonpudiesu46p5stkvcxqp4hfljcia,14.415,2023-07-06T00:00:00Z,2023-07-06T15:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-basket-01-001
kitaybqxnogqqgycyam7u24xkx6fbuhkbuknxcvb3skhu67447mq,23.064,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-001
7s52gnlvi3enlvppbvzzzv2zam5uh5ua4s523jwvabjgluann7sq,11.661,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-002
fiwmgwlooevdqnjkr7rrophpkzm66lvjd7kx5hiscmcshiueam3a,22.103,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-002
7s52gnlvi3enlvppbvzzzv2zam5uh5ua4s523jwvabjgluann7sq,6.084,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-002
xx4zrvy6twgaiqf5iavmjlqkavygk5pi5rkcxpasv5npfbg527sa,11.532,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-002
ki5d4ivl7tn2vylevaiojhjz3vmhjzfqf6d2e4kjzyrbmkwh4dyq,1.832,2023-07-02T03:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-001
72ei3xrk3fbvbsrkzx46gyhd3szjl2jizh5q753gwhgelydxxxhq,11.532,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-001
6x6vi5jvxpejiper5ydwcz7xbje5syf65ami3glenbrkxeftxmsq,11.532,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-002
lwwefzn2gpmmecgdopdl7tbwxysvpxes4py2hbtfpycy3vm2krva,1.64,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-restaurants-01-001
2davsts5mcgpn4jvzcitp7wvl2pwmxwikejgyrj4lqu7kdf2lcgq,11.532,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-06-001
qqmqn2hz4g5h5n2yprshwzxk64kwajp2l3h6jiobb2pliujej4ra,11.532,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-08-002
zlo2ghgnl2jytufoxsou5myvvnwtv5fysetm72a34etxqvx6h6vq,11.532,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-05-001
nnj3yli6i2wzutlvnawxgjf2bheda67ji6smmek2j64xxuy565da,10.992,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-12-002
b6znttwq5jss3ceaw7fic7wneclqq2fhuvmduphyzgjccl7mpypa,11.532,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-003
imc4yhrg5ytuddfu7lzzcgxzvxlmsx6nhywt4jyujctfjxxjqoyq,10.992,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-12-001
m77irbtefbmljt2sw6rz6sezv3k37niobq3hx6dktty47atk2rfa,21.142,2023-07-02T00:00:00Z,2023-07-02T22:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-001
sxuba4ugjiphy4ovkmg67tfcvpdkq7uboxqve6ha7ainncuo4nza,21.142,2023-07-02T00:00:00Z,2023-07-02T22:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-10-001
xx4zrvy6twgaiqf5iavmjlqkavygk5pi5rkcxpasv5npfbg527sa,21.142,2023-07-02T00:00:00Z,2023-07-02T22:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-002
p26dvrjbisezrrlkodqefsiom3o6otcknp2q6p2hgcsfghrxs5hq,21.142,2023-07-02T00:00:00Z,2023-07-02T22:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-002
vzyugny3rovpdnr5uy5vqhdjy57qq72ltnpcar2phvwf3oqj3kca,21.142,2023-07-02T00:00:00Z,2023-07-02T22:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-03-002
zmrdxsxyy2myzsjnnt63laqf66bnapwuxillgoebwm2ih5ttvoia,11.154,2023-07-02T00:00:00Z,2023-07-02T22:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-03-001
3727i664jj7dpkvjlwfgmxpgcurgh5h73mvxz4lae7kz5untd3tq,10.992,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-14-002
dmaljekyfmqziq4mnypsazuhhrtwmr4sdwcge2mpuj3apxnir6ta,12.493,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-04-001
7ejzdyqaiiw2a5cyb3i6p6hmae6tfgeawf2gsrobg4qugyyljctq,12.493,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-05-001
vzyugny3rovpdnr5uy5vqhdjy57qq72ltnpcar2phvwf3oqj3kca,12.493,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-03-002
ki5d4ivl7tn2vylevaiojhjz3vmhjzfqf6d2e4kjzyrbmkwh4dyq,1.374,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-001
5m5s3alxffahrykejjbscdsqa7mu2gvejtu4wpngjni5htaheqga,8.918,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-users-01-002
kb4e66vgz3bidmaqaial246taiqhrvozyz5rv5gzs6irps6ebpza,3.133,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-03-002
hr7dev4aohwogroq34xg46efk7uuqbmkcsnjcgshdkfucjs54zra,0.468,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-001
g2vaw454rfvjkmmu7wk26px366mv6idmmkxcjnsevqb4cbfybjda,8.918,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-users-01-001
5wrplx6plv2knoy7zn7savvwgvq2emv3fo5zvkrer3secs7fpltq,1.476,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-restaurants-01-002
hdbbbijh3csm3fhnck5sirm6hbbo762sow4aq6pfn565odzbxgua,2.061,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-002
stvxvwzvxqx2ozly6zwdy65vroergo7p3mm7hiie5ylakp4ka64a,0.916,2023-07-01T11:00:00Z,2023-07-01T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-flipper-cache-01-002
lx65754e2ppvlpabcz6ausdpthb2drvjw7kpelpfsry7wp26o3gq,12.493,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-001
zmrdxsxyy2myzsjnnt63laqf66bnapwuxillgoebwm2ih5ttvoia,6.591,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-03-001
zkt7jmlwj5oxi5ugt6ceyormnkipdzika2dxojje7sjku7zdw54a,10.992,2023-07-01T01:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-001
wkletwgwq2ky436rkqpgukw7cp7tvdszmbetr2uphct7gqxlqzhq,12.493,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-01-001
w72pap2pcuhj5yryfhxmp6pf5akuxsbzpmkci5mpp5uurhaieuvq,12.493,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-06-002
hr7dev4aohwogroq34xg46efk7uuqbmkcsnjcgshdkfucjs54zra,0.828,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-001
63dwzpm4wmygi6cc6n57vateilfsdswqbnvvclllurkj3on35b5a,22.103,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-001
ev7ajaxibtopsv4lkg32ojwfjqopnm6x2zx6tkkk2bmfnoxf4npq,13.74,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-002
5r6imijydtx2qasmtdhttsplkziekmqrfaveg5n77lo42fjvxxoa,11.04,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-active-session-tracker-01-002
6x6vi5jvxpejiper5ydwcz7xbje5syf65ami3glenbrkxeftxmsq,22.103,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-002
5yborlhmb2zxqza3pqzdw27fezdo5it6zw3hjie2qc4n4u2osg6a,11.661,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-03-002
fqv6vef2uc3acu6d5i5smta7n4atp6ythjrqpxb5qp5qdshgmdqa,22.103,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-basket-01-002
iugxpns6uka7yx5q5uxooqvzlehzkixuoawqk2fjizsuwu2ynbnq,22.103,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-002
w7zp4toeruq4aksxknclnnzrznwr4wmfrigsvhqjano5fyg2vh7q,11.04,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-active-session-tracker-01-001
7ejzdyqaiiw2a5cyb3i6p6hmae6tfgeawf2gsrobg4qugyyljctq,22.103,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-05-001
k3f67g2lxcooii6o42kz3vmhlog7bwl3iybfhnp4tp2fytpx7x5a,5.543,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-03-001
5oot2z4ylw5sdlu46s3hqzalfbz6gien3xkeh54cfucheyxhiv3a,22.103,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-03-001
nnj3yli6i2wzutlvnawxgjf2bheda67ji6smmek2j64xxuy565da,14.656,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-12-002
hvipfay46ltpdkv4uhry2a223thn3jdo2squgzq3ss4jsqaa4dga,22.103,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-001
vcqjwjtmr5iftdrwv3tt7c6rpxsmd76nqrrlwyhmzye4niehvn3q,22.103,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-01-002
2qr3csdhk4qwfclko7j3depnoeopdpkgls4yolvnsuar6y6jedqa,22.103,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-07-002
b2fiksjxbjhgoszehvgnxduq2jwoy5hwkwlwffzackejpen6wtuq,11.532,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-07-002
tyaxpaefkfcicpoqo6rkglu4j5lkvb6vxn3at76xtgydmuuel4fa,2.892,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-001
lsmn7z25ocskhoez3ocfcj34sjprndgxbwkf762e54ancq46jgua,2.892,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-002
ev7ajaxibtopsv4lkg32ojwfjqopnm6x2zx6tkkk2bmfnoxf4npq,10.992,2023-07-02T00:00:00Z,2023-07-02T12:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-002
ohfx6r4bjmb2yt2lzag44yekfa3y64nxmv3vsigvxy2rmlqpqesq,21.142,2023-07-02T00:00:00Z,2023-07-02T22:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-001
geinrz2rhzhiyam7a62b24kkczr46rlnbox2z7xrw4aqh3biegxq,2.519,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-user-fraud-01-002
fqv6vef2uc3acu6d5i5smta7n4atp6ythjrqpxb5qp5qdshgmdqa,12.493,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-basket-01-002
pjmak5a6dqzaur6bmydwnluz3wrfwobhmfbwomjbu4fsxstvmrrq,12.493,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-002
fbnkbscibjvjxk7ltlmc67bwmfaz6j4h633fm4hqdr2lxpv7cznq,3.133,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-001
ajnmvbepvekbcy2db22dzmkq7q4n57orcvhsbufoovanidqdeo6q,0.468,2023-07-01T00:00:00Z,2023-07-01T13:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-002
ajnmvbepvekbcy2db22dzmkq7q4n57orcvhsbufoovanidqdeo6q,0.828,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-002
p26dvrjbisezrrlkodqefsiom3o6otcknp2q6p2hgcsfghrxs5hq,22.103,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-002
72ei3xrk3fbvbsrkzx46gyhd3szjl2jizh5q753gwhgelydxxxhq,22.103,2023-07-01T00:00:00Z,2023-07-01T23:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-001
5ahdopmo5ws6jcf5umbu6zqqib756l3s7yrof3h7lb42qyhseija,18.259,2023-07-08T00:00:00Z,2023-07-08T19:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-003
hak3n2bagyqid3a7hz32oy5bghdrhsxt43gxxk7meplcvuvx6u3a,19.22,2023-07-08T00:00:00Z,2023-07-08T20:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-002
xibj3kehlckjtu3veh4ja2xolrxnwy2acvflo2pz2pxwr5gdcu7a,18.259,2023-07-08T00:00:00Z,2023-07-08T19:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-002
rm7zfxwa643pojzvfifineurwtdyq23bymzfuxfv55idztmrxqoa,19.22,2023-07-08T00:00:00Z,2023-07-08T20:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-002
d4mrkfqtrk3ncj3niz2mlae4uvu3pxs2qee5gb3pm3zrkyi5p66q,3.206,2023-07-08T02:00:00Z,2023-07-08T19:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-002
a56xzxbxwq3nib4nb6nmu7v2l34b6lqr4zgumim7f5ueyfq5o2da,18.259,2023-07-08T00:00:00Z,2023-07-08T19:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-08-001
sbkr5yuqnbnkcvojocifn64ju2hbuz4wrdvs5woito3gkt46noma,3.206,2023-07-08T02:00:00Z,2023-07-08T19:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-user-fraud-01-001
ftbymqib2ylowuxmw4g6l5wndygznwbj4rwhghojkxt2naiamtia,19.22,2023-07-08T00:00:00Z,2023-07-08T20:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-001
rzp2scfwidp67nvkbfhkcf3bhcopazabncuaueqcosqmpogkjcnq,9.633,2023-07-08T00:00:00Z,2023-07-08T19:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-002
hft5rsreamkqbg6lihamytyugqw2pgz2eddtnsu25y4o22gnbndq,19.22,2023-07-08T00:00:00Z,2023-07-08T20:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-10-002
nsb6mzptmqz5khhu5kynkl76vdnggst7ewj7f3ml7lvwvni55wjq,19.22,2023-07-08T00:00:00Z,2023-07-08T20:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-002
lgldzlm2g6uo5wenleqmzgla6rvrwegxxma3dcyi2p2mg6tpak3q,4.579,2023-07-08T00:00:00Z,2023-07-08T19:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-002
7h4rtecwjho2v75x2tgcxgrjil3swybxwijswqqsgxdycwn5zbdq,9.633,2023-07-08T00:00:00Z,2023-07-08T19:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-03-001
zkt7jmlwj5oxi5ugt6ceyormnkipdzika2dxojje7sjku7zdw54a,20.152,2023-07-01T01:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-001
ohfx6r4bjmb2yt2lzag44yekfa3y64nxmv3vsigvxy2rmlqpqesq,23.064,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-001
pjmak5a6dqzaur6bmydwnluz3wrfwobhmfbwomjbu4fsxstvmrrq,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-002
hwgote3tumasn5umjd5a5fgz7lkdlwyiqmdyfargiipl6nquhwua,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-02-002
fbnkbscibjvjxk7ltlmc67bwmfaz6j4h633fm4hqdr2lxpv7cznq,5.784,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-001
vzyugny3rovpdnr5uy5vqhdjy57qq72ltnpcar2phvwf3oqj3kca,23.064,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-03-002
g2vaw454rfvjkmmu7wk26px366mv6idmmkxcjnsevqb4cbfybjda,16.464,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-users-01-001
dmaljekyfmqziq4mnypsazuhhrtwmr4sdwcge2mpuj3apxnir6ta,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-04-001
bttpuyzsby3aj4n3j6wlkblo5flkfstqjzesdxxgxbui546mjnha,0.916,2023-07-04T14:00:00Z,2023-07-04T15:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-11-002
tyaxpaefkfcicpoqo6rkglu4j5lkvb6vxn3at76xtgydmuuel4fa,5.784,2023-07-05T00:00:00Z,2023-07-06T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-02-001
63dwzpm4wmygi6cc6n57vateilfsdswqbnvvclllurkj3on35b5a,5.766,2023-07-06T00:00:00Z,2023-07-06T06:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-01-001
fbnkbscibjvjxk7ltlmc67bwmfaz6j4h633fm4hqdr2lxpv7cznq,5.784,2023-07-01T00:00:00Z,2023-07-02T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-04-001
hvipfay46ltpdkv4uhry2a223thn3jdo2squgzq3ss4jsqaa4dga,23.064,2023-07-03T00:00:00Z,2023-07-04T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-001
spasf6bjfr64l3c742u37aec47lf56trzqpe3c5gpuglcyvde32a,23.064,2023-07-02T00:00:00Z,2023-07-03T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-05-002
iugxpns6uka7yx5q5uxooqvzlehzkixuoawqk2fjizsuwu2ynbnq,5.766,2023-07-06T00:00:00Z,2023-07-06T06:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-002
vzyugny3rovpdnr5uy5vqhdjy57qq72ltnpcar2phvwf3oqj3kca,5.766,2023-07-06T00:00:00Z,2023-07-06T06:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-03-002
hdbbbijh3csm3fhnck5sirm6hbbo762sow4aq6pfn565odzbxgua,3.893,2023-07-04T00:00:00Z,2023-07-05T00:00:00Z,Usage,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-002
